,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean,perm_high_glob2,perm_medium_glob2,perm_low_glob2,perm_high_cont2,perm_medium_cont2,perm_low_cont2,basin_id,group
10,O171253001,L'AriÃ¨ge Ã  Auterive,FR,FR_EAUFRANCE,L'Ariège à Auterive,1.474874,43.350054,1.474874,43.350054,178,3410.0,3374.472,0,1.041876832844569,2000-01-01,2023-09-30,24,285,8568,2283,106.0,0.0,33.0,8535.0,C,,541,48,"['FR004121', 'FR004122', 'FR004123', 'FR004124', 'FR004125', 'FR004126', 'FR004127', 'FR004128', 'FR004129', 'FR004130', 'FR004131', 'FR004132', 'FR004133', 'FR004134', 'FR004135', 'FR004136', 'FR004137', 'FR004138', 'FR004139', 'FR004140', 'FR004141', 'FR004142', 'FR001554', 'FR001555', 'FR001556', 'FR001557', 'FR001558', 'FR001559', 'FR001560', 'FR001561', 'FR001562', 'FR001563', 'FR001564', 'FR001565', 'FR001566', 'FR001567', 'FR001568', 'FR001569', 'FR001570', 'FR001571', 'FR001572', 'FR001573', 'FR001574', 'FR001575', 'FR001576', 'FR001577', 'FR001578', 'FR001579', 'FR004145']",1.48,0.644,0.995,1.04,0.738,185.438,21.602,0.702,3.124,0.474,1.375,,,0.0,2.452,2.252,0.918,-0.112,0.051,16.818,1.224,3.0,230.615,4.16,4.0,3099.778,916.601,181.916,14.634,18.08,42.633,0.645,0.176,9,4.786,3.568,28.075,49.667,18.683,15.614,3.069,38.891,10.776,27.991,0.084,0.0,0.0,0.0,0.0,3.505,0.063,0.0,0.0,13.196,44.866,18.417,23.521,0.0,0.0,13.196,0.0,0.0,0.0,85.26,150.0,30.0,49.359,47.957,30.424,21.619,10.406,1.437,1.229,0.157,0.57,0.017,0.113,0.245,0.354,0.265,0.358,13.0,11.0,12.0,7.69,186.8,8.435,207.178,190.738,12.0,19.0,77.0,4.0,13.196,63.283,23.521,FR004145,Group_1
0,O149431003,Le Touyre Ã  Lavelanet et Ã  Saint-Quentin-la-Tour,FR,FR_EAUFRANCE,Le Touyre à Lavelanet et à Saint-Quentin-la-Tour,1.850824,42.940862,1.850824,42.940862,442,68.0,68.443,0,-0.6514705882352909,1969-01-01,2023-09-30,55,657,19919,9932,77.0,19433.0,0.0,486.0,A,,541,4,"['FR004134', 'FR004135', 'FR004136', 'FR001570']",2.32,0.932,0.797,2.685,0.625,180.154,29.834,0.313,6.918,2.376,1.654,41.081,6.657,0.0,2.435,2.259,0.928,-0.118,0.051,18.26,1.248,3.0,241.663,4.383,4.0,2327.901,1097.04,505.403,17.331,6.567,60.688,0.564,0.177,2,0.827,0.0,43.981,33.071,22.949,6.607,16.342,24.036,9.035,43.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.985,7.878,47.137,0.0,0.0,0.0,0.0,0.0,0.0,64.0,130.0,30.0,47.981,52.943,29.786,17.271,10.886,1.465,1.199,0.198,0.635,0.06,0.0,0.16,0.612,0.169,0.16,0.0,0.0,0.0,0.0,0.0,8.588,0.0,0.0,1.0,23.0,77.0,0.0,0.0,52.863,47.137,FR004136,Group_2
1,O023402001,Le Ger Ã  Aspet [2],FR,FR_EAUFRANCE,Le Ger à Aspet [2],0.79535,43.021419,0.79535,43.021419,416,95.0,93.134,0,1.9642105263157887,1983-01-01,2023-09-30,41,489,14882,7813,1.0,14506.0,0.0,376.0,A,,541,2,"['FR004090', 'FR004091']",2.52,0.897,0.808,2.354,0.642,169.897,32.109,0.602,7.004,2.42,1.463,3.729,4.719,0.0,2.85,2.176,0.764,-0.1,0.118,15.702,1.205,1.0,224.274,4.05,4.0,2105.65,1035.152,422.123,22.366,0.901,78.242,0.589,0.136,8,0.644,8.827,30.803,56.45099999999999,3.918,1.006,2.912,19.474,36.977,30.803,0.0,0.0,0.0,0.0,0.0,0.0,8.827,0.0,0.0,0.0,44.107,5.742,50.151,0.0,0.0,0.0,0.0,0.0,0.0,46.344,130.0,30.0,53.684,44.882,36.075,19.043,13.43,1.432,1.449,0.22,0.679,0.004,0.0,0.088,0.78,0.128,0.088,0.0,0.0,0.0,0.0,0.0,5.654,0.0,0.0,0.0,4.0,87.0,9.0,0.0,49.849,50.151,FR004091,Group_2
2,O182401001,La LÃ¨ze au Fossat,FR,FR_EAUFRANCE,La Lèze au Fossat,1.408875,43.174989,1.408875,43.174989,244,120.0,127.63,0,-6.35833333333333,2000-06-12,2023-09-30,24,280,8502,3655,9.0,0.0,34.0,8468.0,C,,541,4,"['FR004146', 'FR004147', 'FR004148', 'FR001580']",0.447,0.219,2.824,2.514,0.471,168.455,33.904,0.047,1.686,16.59,3.183,90.77,11.237,0.0,2.142,2.552,1.191,-0.075,0.011,19.525,1.223,3.0,249.079,4.569,4.0,791.756,409.823,238.265,8.931,14.618,13.997,0.489,0.151,9,3.235,0.0,7.688,90.225,2.087,2.087,0.0,64.321,25.904,7.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438,98.245,0.0,1.3170000000000002,0.0,0.0,0.438,0.0,0.0,0.0,75.649,130.0,30.0,49.06,37.244,33.954,28.802,12.359,1.371,1.494,0.204,0.686,0.002,0.095,0.4639999999999999,0.396,0.033,0.5589999999999999,1.0,1.0,1.0,0.42,3.18,0.48,4.028,2.529,2.0,2.0,98.0,0.0,0.438,98.245,1.3170000000000002,FR004148,Group_2
3,O144291002,Le Grand Hers Ã  Laroque-d'Olmes et au Peyrat,FR,FR_EAUFRANCE,Le Grand Hers à Laroque-d'Olmes et au Peyrat,1.935437,42.954244,1.935437,42.954244,413,190.0,189.677,0,0.1700000000000039,1962-01-01,2023-09-30,62,740,22492,13958,61.0,20986.0,2.0,1504.0,C,,541,5,"['FR004131', 'FR004132', 'FR001566', 'FR001567', 'FR001568']",1.837,0.747,0.813,2.752,0.664,174.525,27.912,0.389,4.965,2.413,1.591,12.278,7.844,0.0,2.421,2.257,0.932,-0.123,0.049,18.397,1.246,3.0,241.808,4.395,4.0,2326.972,1063.854,416.463,18.218,3.907,59.97,0.558,0.185,8,0.825,0.616,14.036,74.645,10.702,0.0,10.702,16.473,58.172,14.036,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0,0.0,0.0,63.723,13.532,22.745,0.0,0.0,0.0,0.0,0.0,0.0,85.729,130.0,30.0,52.729,42.234,37.427,20.339,11.88,1.411,1.17,0.212,0.672,0.009,0.001,0.139,0.6379999999999999,0.208,0.14,0.0,0.0,0.0,0.0,0.0,7.511,0.0,0.02,2.0,11.0,88.0,1.0,0.0,77.255,22.745,FR004132,Group_2
4,O095000101,Le Louge au Fousseret,FR,FR_EAUFRANCE,Le Louge au Fousseret,1.05995,43.267264,1.05995,43.267264,246,272.0,273.571,0,-0.5775735294117744,1970-10-01,2018-09-30,46,528,16033,14610,1499.0,15568.0,0.0,465.0,C,,541,3,"['FR004118', 'FR004119', 'FR001552']",0.619,0.274,1.774,2.331,0.506,163.619,36.604,0.087,2.069,13.327,2.294,44.628,7.836,0.0,2.255,2.591,1.149,-0.073,0.008,18.396,1.217,3.0,240.316,4.413,4.0,589.567,358.935,248.945,5.039,32.337,0.66,0.347,0.269,9,6.959,0.0,0.0,70.634,29.366,29.366,0.0,65.506,5.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.462,94.538,0.0,0.0,0.0,0.0,5.462,0.0,0.0,0.0,104.945,130.0,30.0,55.153,29.187,36.63,34.183,10.333,1.323,1.28,0.149,0.626,0.008,0.322,0.499,0.169,0.003,0.821,0.0,0.0,1.0,0.1,0.42,0.421,10.777,16.014,3.0,28.999999999999996,71.0,0.0,5.462,94.538,0.0,FR004119,Group_2
5,O187401001,La LÃ¨ze Ã  Labarthe-sur-LÃ¨ze,FR,FR_EAUFRANCE,La Lèze à Labarthe-sur-Lèze,1.406594,43.45119,1.406594,43.45119,159,351.0,368.121,0,-4.877777777777773,1968-09-28,2023-09-30,56,661,20076,12990,15.0,19948.0,0.0,128.0,A,,541,8,"['FR004146', 'FR004147', 'FR004148', 'FR004149', 'FR004150', 'FR004151', 'FR004152', 'FR001580']",0.442,0.217,2.099,4.597,0.461,164.528,38.919,0.019,1.655,27.635,4.075,148.026,18.576,0.0,2.028,2.578,1.272,-0.067,0.009,19.335,1.216,3.0,250.63,4.679,4.0,791.756,313.515,165.3,6.586,23.584,5.027,0.4,0.188,9,7.092,0.0,2.666,83.67899999999999,13.656,13.656,0.0,74.698,8.981,2.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,81.17399999999999,0.0,0.4559999999999999,0.0,0.0,18.37,0.0,0.0,0.0,94.558,130.0,30.0,54.094,29.727,35.684,34.59,11.338,1.325,1.278,0.134,0.58,0.014,0.424,0.3959999999999999,0.153,0.012,0.82,1.0,1.0,1.0,0.42,3.18,0.407,29.664,24.07,3.0,14.000000000000002,86.0,0.0,18.37,81.17399999999999,0.4559999999999999,FR004152,Group_2
6,O198431001,O1984310,FR,FR_EAUFRANCE,Le Touch à Toulouse [Saint-Martin-du-Touch],1.376184,43.598683,1.376184,43.598683,143,515.0,501.613,0,2.5994174757281554,1968-01-01,2023-09-30,56,668,20305,19075,57.0,19767.0,44.0,494.0,A,,541,7,"['FR004153', 'FR004155', 'FR001582', 'FR001583', 'FR001589', 'FR001590', 'FR001591']",0.66,0.348,1.278,1.201,0.619,157.113,29.616,0.168,1.628,4.843,1.836,9.053,4.514,0.0,1.899,2.627,1.383,-0.05,0.006,19.525,1.214,3.0,250.984,4.766,4.0,380.278,247.143,143.835,2.849,63.3,0.027,0.468,0.19,11,23.123,0.0,0.0,28.566,71.434,71.434,0.0,28.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.497,57.503,0.0,0.0,0.0,0.0,42.497,0.0,0.0,0.0,123.054,130.0,30.0,60.863,33.409,43.261,23.329,5.273,1.404,1.101,0.105,0.549,0.095,0.51,0.284,0.092,0.002,0.794,3.0,3.0,10.0,3.66,13.55,0.324,70.086,87.251,3.0,71.0,28.999999999999996,0.0,42.497,57.503,0.0,FR001583,Group_2
7,O001004003,O0010040,FR,FR_EAUFRANCE,La Garonne à Arlos et à Saint-Béat,0.692109,42.915356,0.692109,42.915356,500,640.0,644.244,0,-0.6631250000000044,1991-01-02,2023-09-30,33,382,11625,9161,335.0,9510.0,587.0,1528.0,C,['FR001497'],541,8,"['ES000333', 'ES000453', 'ES000507', 'FR004084', 'FR001495', 'FR001496', 'FR001498', 'FR001499']",2.925,0.924,0.571,1.832,0.744,213.103,19.682,0.962,7.328,0.095,1.5,4.149,4.852,0.0,3.135,1.949,0.622,-0.118,0.259,14.33,1.21,1.0,221.417,4.041,4.0,2930.137,1719.135,496.416,25.574,1.228,83.588,0.674,0.148,9,0.651,3.968,40.989,52.427,2.153,0.0,2.153,50.546,1.881,40.989,0.0,0.0,0.0,0.0,0.0,1.557,2.411,0.0,0.0,0.0,6.221,0.0,93.779,0.0,0.0,0.0,0.0,0.0,0.0,66.667,150.0,0.0,46.663,50.413,30.527,18.906,12.166,1.444,2.093,0.127,0.456,0.005,0.002,0.028,0.445,0.516,0.03,8.0,6.0,3.0,0.58,4.39,23.684,0.014,1.16,6.0,2.0,94.0,4.0,0.0,6.221,93.779,FR001499,Group_2
8,O050252002,O0502520,FR,FR_EAUFRANCE,Le Salat à Saint-Lizier [Saint Girons],1.140881,42.991501,1.140881,42.991501,382,1154.0,1154.008,0,-0.0006932409012164,1974-01-01,2023-09-30,50,597,18149,8350,21.0,15494.0,0.0,2655.0,C,,541,28,"['FR004094', 'FR004095', 'FR004096', 'FR004097', 'FR004098', 'FR004099', 'FR004100', 'FR004101', 'FR004102', 'FR004103', 'FR004104', 'FR004105', 'FR004106', 'FR004107', 'FR004108', 'FR001530', 'FR001531', 'FR001532', 'FR001533', 'FR001534', 'FR001535', 'FR001536', 'FR001537', 'FR001538', 'FR001539', 'FR001540', 'FR001541', 'FR001542']",2.671,0.939,0.645,2.319,0.686,189.447,24.28,0.595,6.551,0.465,1.211,12.137,3.0,0.0,2.798,2.182,0.78,-0.092,0.103,15.96,1.196,1.0,227.104,4.063,4.0,2840.424,1160.391,383.431,23.164,2.076,76.763,0.622,0.151,2,0.714,12.888,31.086,37.712,18.308,0.31,17.998,16.795,20.917,31.042,0.044,0.0,0.0,0.0,0.0,11.098,1.347,0.0,0.443,0.0,16.072,6.658,77.271,0.0,0.0,0.0,0.0,0.0,0.0,50.847,150.0,30.0,48.487,52.494,29.961,17.545,12.079,1.464,1.481,0.2,0.605,0.007,0.002,0.161,0.523,0.307,0.163,2.0,1.0,2.0,0.38,3.9,10.536,0.0,0.0,2.0,18.0,69.0,13.0,0.0,22.73,77.271,FR001542,Group_2
9,O059251001,O0592510,FR,FR_EAUFRANCE,Le Salat à Roquefort-sur-Garonne,0.973925,43.154443,0.973925,43.154443,270,1570.0,1571.908,0,-0.1215286624203759,1913-01-01,2023-09-30,111,1329,40450,40450,0.0,37672.0,0.0,2778.0,C,,541,33,"['FR004094', 'FR004095', 'FR004096', 'FR004097', 'FR004098', 'FR004099', 'FR004100', 'FR004101', 'FR004102', 'FR004103', 'FR004104', 'FR004105', 'FR004106', 'FR004107', 'FR004108', 'FR004109', 'FR004110', 'FR001530', 'FR001531', 'FR001532', 'FR001533', 'FR001534', 'FR001535', 'FR001536', 'FR001537', 'FR001538', 'FR001539', 'FR001540', 'FR001541', 'FR001542', 'FR001543', 'FR001544', 'FR001545']",2.316,0.861,0.796,2.162,0.666,183.472,29.027,0.536,5.771,1.333,1.361,8.286,3.582,0.0,2.689,2.269,0.844,-0.087,0.067,16.396,1.203,3.0,227.703,4.079,4.0,2840.424,981.246,262.782,19.641,6.072,62.077,0.646,0.157,2,0.832,9.624,28.644,42.795,18.932,4.232,14.7,15.694,27.101,28.612,0.032,0.0,0.0,0.0,0.0,8.147,1.152,0.0,0.325,0.2,30.483,12.581,56.734,0.0,0.0,0.2,0.0,0.0,0.0,59.314,150.0,30.0,50.309,48.799,32.186,19.015,11.414,1.447,1.36,0.208,0.636,0.0099999999999999,0.009,0.241,0.509,0.229,0.25,2.0,1.0,2.0,0.38,3.9,7.961,1.172,1.703,3.0,19.0,71.00000000000001,10.0,0.2,43.064,56.734,FR001545,Group_2
10,O171251001,L'AriÃ¨ge Ã  Auterive,FR,FR_EAUFRANCE,L'Ariège à Auterive,1.466145,43.369015,1.466145,43.369015,177,3450.0,3379.275,0,2.049999999999997,1966-01-01,2023-09-30,58,693,21041,12585,51.0,19923.0,0.0,1118.0,C,['FR004144'],541,49,"['FR004121', 'FR004122', 'FR004123', 'FR004124', 'FR004125', 'FR004126', 'FR004127', 'FR004128', 'FR004129', 'FR004130', 'FR004131', 'FR004132', 'FR004133', 'FR004134', 'FR004135', 'FR004136', 'FR004137', 'FR004138', 'FR004139', 'FR004140', 'FR004141', 'FR004142', 'FR004145', 'FR001554', 'FR001555', 'FR001556', 'FR001557', 'FR001558', 'FR001559', 'FR001560', 'FR001561', 'FR001562', 'FR001563', 'FR001564', 'FR001565', 'FR001566', 'FR001567', 'FR001568', 'FR001569', 'FR001570', 'FR001571', 'FR001572', 'FR001573', 'FR001574', 'FR001575', 'FR001576', 'FR001577', 'FR001578', 'FR001579', 'FR004143']",1.497,0.601,0.596,2.192,0.721,183.019,23.242,0.404,3.656,0.715,1.281,2.528,2.843,0.0,2.451,2.253,0.919,-0.112,0.051,16.831,1.225,3.0,230.588,4.161,4.0,3099.778,915.593,179.104,14.617,18.124,42.572,0.634,0.176,9,4.794,3.563,28.035,49.654,18.74,15.676,3.064,38.893,10.761,27.951,0.084,0.0,0.0,0.0,0.0,3.5,0.063,0.0,0.0,13.309,44.812,18.39,23.488,0.0,0.0,13.309,0.0,0.0,0.0,85.326,150.0,30.0,49.379,47.931,30.428,21.642,10.405,1.437,1.229,0.157,0.57,0.017,0.114,0.245,0.354,0.265,0.359,13.0,11.0,12.0,7.69,186.8,8.423,207.178,190.738,12.0,19.0,77.0,4.0,13.309,63.202,23.488,FR004143,Group_2
0,O146401001,Le Blau Ã  Chalabre,FR,FR_EAUFRANCE,Le Blau à Chalabre,2.015837,42.977773,2.015837,42.977773,375,67.0,70.736,0,-5.576119402985081,1961-08-01,2023-09-30,63,744,22620,16274,86.0,21659.0,1.0,960.0,A,,541,1,['FR004133'],1.072,0.47,1.749,4.938,0.375,147.644,33.902,0.021,4.739,35.572,4.236,161.921,29.202,0.0,2.241,2.345,1.046,-0.032,0.032,18.778,1.241,3.0,249.469,4.638,4.0,1144.136,676.001,380.175,11.94,11.775,32.665,0.548,0.119,9,0.919,0.0,0.0,100.0,0.0,0.0,0.0,70.87,29.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.26,130.0,30.0,51.278,42.534,28.562,28.904,15.493,1.379,1.356,0.239,0.725,0.006,0.041,0.274,0.655,0.025,0.315,0.0,0.0,0.0,0.0,0.0,1.612,1.233,1.055,3.0,0.0,100.0,0.0,0.0,100.0,0.0,FR004133,Group_3
1,O149433001,Le Touyre Ã  LÃ©ran,FR,FR_EAUFRANCE,Le Touyre à Léran,1.912079,42.989258,1.912079,42.989258,383,90.3,93.89,0,-3.975636766334445,1978-09-19,2023-09-30,46,541,16439,12764,9.0,15078.0,1.0,1360.0,C,,541,5,"['FR004134', 'FR004135', 'FR004136', 'FR004137', 'FR001570']",1.792,0.725,0.793,2.851,0.599,169.07,32.488,0.211,5.08,3.754,1.714,47.659,6.464,0.0,2.431,2.258,0.929,-0.119,0.051,18.301,1.248,1.0,241.976,4.39,4.0,2327.901,940.039,388.339,14.722,12.028,47.68,0.489,0.233,2,0.86,0.0,32.06,45.156,22.784,10.871,11.913,30.548,14.608,32.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.895,5.743,34.361000000000004,0.0,0.0,0.0,0.0,0.0,0.0,70.211,130.0,30.0,47.541,51.126,30.053,18.821,10.579,1.451,1.228,0.191,0.641,0.071,0.014,0.248,0.523,0.144,0.262,0.0,0.0,0.0,0.0,0.0,6.437,1.732,1.009,1.0,23.0,77.0,0.0,0.0,65.638,34.361000000000004,FR004137,Group_3
2,O158461001,O1584610,FR,FR_EAUFRANCE,Le Douctouyre à Dun et à Vira [Engraviès],1.772643,43.04356,1.772643,43.04356,301,131.0,135.007,0,-3.058778625954202,1968-01-31,2023-09-30,56,665,20137,11165,195.0,19238.0,1.0,898.0,C,,541,3,"['FR001575', 'FR001576', 'FR001577']",1.042,0.448,1.197,4.691,0.451,150.771,29.656,0.047,3.896,22.85,3.159,138.775,23.009,0.002,2.282,2.355,1.032,-0.122,0.03,18.464,1.242,3.0,243.772,4.441,4.0,1555.522,559.939,307.421,12.257,7.508,33.019,0.554,0.157,9,0.972,0.0,5.119,91.888,2.994,0.237,2.757,75.561,16.327,5.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.518,0.0,5.483,0.0,0.0,0.0,0.0,0.0,0.0,93.556,130.0,30.0,44.976,55.726,26.748,17.526,9.156,1.472,1.001,0.209,0.685,0.0,0.031,0.275,0.55,0.143,0.306,0.0,0.0,0.0,0.0,0.0,0.873,2.87,2.04,1.0,3.0,97.0,0.0,0.0,94.518,5.483,FR001577,Group_3
3,O163401001,La VixiÃ¨ge Ã  Belpech,FR,FR_EAUFRANCE,La Vixiège à Belpech,1.749951,43.201718,1.749951,43.201718,243,196.0,196.522,0,-0.2663265306122405,1969-02-01,2023-09-30,55,648,19304,4648,661.0,18809.0,60.0,435.0,C,,541,1,['FR004140'],0.536,0.271,2.402,6.651,0.431,156.95,35.593,0.007,2.119,46.293,7.183,177.378,43.598,0.0,1.969,2.545,1.293,-0.04,0.013,19.852,1.235,3.0,257.759,4.929,4.0,467.94,326.545,237.586,4.637,33.789,0.196,0.585,0.132,9,4.605,0.0,0.0,88.574,11.426,11.426,0.0,88.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.812,92.188,0.0,0.0,0.0,0.0,7.812,0.0,0.0,0.0,121.371,130.0,30.0,50.756,32.442,31.609,35.949,9.005,1.328,1.015,0.098,0.52,0.002,0.276,0.5650000000000001,0.11,0.046,0.8410000000000001,0.0,0.0,0.0,0.0,0.0,0.466,36.387,34.4,4.0,11.0,89.0,0.0,7.812,92.188,0.0,FR004140,Group_3
4,O232401001,O2324010,FR,FR_EAUFRANCE,Le Girou à Bourg-Saint-Bernard,1.690766,43.62378,1.690766,43.62378,157,310.0,312.65,0,-0.8548387096774122,1995-06-02,2011-05-31,17,186,5658,3438,185.0,5526.0,0.0,132.0,C,,541,3,"['FR001594', 'FR001596', 'FR001595']",0.342,0.181,2.774,4.495,0.534,155.923,36.504,0.007,1.161,13.492,3.943,124.849,32.78,0.0,1.851,2.653,1.433,-0.09,0.008,19.974,1.218,3.0,256.998,5.018,4.0,356.593,233.691,155.253,4.402,38.63,0.314,0.622,0.139,9,1.061,0.0,0.0,94.084,5.916,5.916,0.0,94.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.481,130.0,30.0,57.193,27.785,35.079,37.136,8.003,1.306,1.098,0.08,0.464,0.005,0.868,0.1159999999999999,0.011,0.0,0.984,1.0,1.0,3.0,0.61,2.73,0.302,61.514,99.318,2.0,6.0,94.0,0.0,0.0,100.0,0.0,FR001595,Group_3
5,O014402001,La Neste ÃƒÂ  Arreau [Aure],FR,FR_EAUFRANCE,La Neste à Arreau [Aure],0.356666666666664,42.90416666666667,0.35742,42.905599,,397.0,400.328,1,-0.8382871536523865,1991-01-01,2023-09-30,33,391,11881,5367,80.0,0.0,9076.0,2805.0,C,,541,7,"['FR004088', 'FR004089', 'FR001502', 'FR001503', 'FR001504', 'FR001505', 'FR001506']",2.479,0.765,0.984,1.417,0.758,212.967,19.338,0.825,6.078,0.186,1.2,0.898,2.417,0.0,3.17,2.048,0.646,-0.142,0.233,14.552,1.207,1.0,219.665,4.054,4.0,3144.246,1877.138,701.241,27.508,1.952,85.796,0.729,0.132,8,0.564,11.413,18.695,41.552,28.334,1.623,26.711,10.949,30.603,18.662,0.033,0.0,0.0,0.0,0.0,11.342,0.071,0.0,0.0,0.0,2.074,0.549,97.377,0.0,0.0,0.0,0.0,0.0,0.0,76.181,150.0,30.0,48.723,49.726,31.824,18.45,15.04,1.447,1.44,0.105,0.407,0.007,0.0,0.049,0.279,0.656,0.049,5.0,4.0,4.0,1.24,12.84,25.661,0.0,0.0,3.0,28.000000000000004,61.0,11.0,0.0,2.6229999999999998,97.377,FR004089,Group_3
6,O234401001,Le Girou Ã  CÃ©pet,FR,FR_EAUFRANCE,Le Girou à Cépet,1.433759,43.752697,1.433759,43.752697,126,526.0,525.849,0,0.0287072243345919,1968-09-28,2023-09-30,47,534,16156,13592,3935.0,16028.0,20.0,108.0,D,,541,4,"['FR004160', 'FR001594', 'FR001595', 'FR001596']",0.391,0.211,2.678,4.852,0.517,153.65,36.128,0.011,1.47,22.214,4.381,138.31,25.559,0.0,1.819,2.652,1.458,-0.076,0.008,19.92,1.203,3.0,256.508,4.993,4.0,356.593,215.041,121.919,4.051,42.732,0.186,0.493,0.144,9,2.336,0.0,0.0,89.225,10.775,10.775,0.0,89.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.841,89.159,0.0,0.0,0.0,0.0,10.841,0.0,0.0,0.0,108.178,130.0,30.0,57.38,26.628,36.087,37.285,8.448,1.305,1.128,0.08,0.478,0.026,0.817,0.128,0.027,0.0,0.945,4.0,4.0,7.0,1.76,8.63,0.313,75.349,118.812,2.0,11.0,89.0,0.0,10.841,89.159,0.0,FR004160,Group_3
7,O222251001,O2222510,FR,FR_EAUFRANCE,L'Hers à Toulouse [Pont de Périole],1.4801,43.62777,1.4801,43.62777,140,768.0,793.654,0,-3.340364583333333,1965-01-01,2023-09-30,55,655,19919,9458,1538.0,18743.0,658.0,518.0,C,,541,6,"['FR004156', 'FR004157', 'FR004158', 'FR004159', 'FR001592', 'FR001593']",0.379,0.205,2.762,3.134,0.555,162.481,37.172,0.036,1.317,15.03,3.563,69.256,9.843,0.0,1.822,2.615,1.435,-0.083,0.009,20.083,1.218,3.0,257.025,4.972,4.0,402.482,221.214,124.574,3.923,44.916,0.039,0.507,0.212,9,7.861,0.0,0.0,83.472,16.528,16.528,0.0,83.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.997,81.003,0.0,0.0,0.0,0.0,18.997,0.0,0.0,0.0,114.944,130.0,30.0,56.264,28.58,35.06,36.36,8.095,1.315,1.013,0.078,0.459,0.094,0.693,0.174,0.029,0.003,0.867,1.0,1.0,6.0,1.59,7.66,0.36,75.993,88.781,5.0,17.0,83.0,0.0,18.997,81.003,0.0,FR001593,Group_3
